LineId,EventId,Content,EventTemplate
1,E1,Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00c6-0006-3000-003d-0000\042 is in the unavailable state (HWID=1973),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
2,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3180),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
3,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5089),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
4,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4088),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
5,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2538),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
6,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2480),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
7,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
8,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3891),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
9,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2478),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
10,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2969),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
11,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
12,E1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),Component State Change: Component <*> is in the unavailable state (HWID=<*>)
13,E2,clusterAddMember  (command 1902),clusterAddMember (command <*>)
14,E2,clusterAddMember  (command 1900),clusterAddMember (command <*>)
15,E3,risBoot  (command 1903),risBoot (command <*>)
16,E4,bootGenvmunix  (command 1903),bootGenvmunix (command <*>)
17,E5,boot  (command 1911),boot (command <*>)
18,E5,boot  (command 1910),boot (command <*>)
19,E5,boot  (command 1978),boot (command <*>)
20,E5,boot  (command 1967),boot (command <*>)
21,E6,wait  (command 1975),wait (command <*>)
22,E5,boot  (command 1999),boot (command <*>)
23,E7,halt  (command 1982),halt (command <*>)
24,E5,boot  (command 1981),boot (command <*>)
25,E5,boot  (command 1973),boot (command <*>)
26,E6,wait  (command 1973),wait (command <*>)
27,E6,wait  (command 2057),wait (command <*>)
28,E5,boot  (command 2152),boot (command <*>)
29,E6,wait  (command 2154),wait (command <*>)
30,E5,boot  (command 2141),boot (command <*>)
31,E5,boot  (command 2110),boot (command <*>)
32,E5,boot  (command 2160),boot (command <*>)
33,E7,halt  (command 2221),halt (command <*>)
34,E6,wait  (command 2217),wait (command <*>)
35,E6,wait  (command 2217),wait (command <*>)
36,E6,wait  (command 2201),wait (command <*>)
37,E6,wait  (command 2199),wait (command <*>)
38,E5,boot  (command 2183),boot (command <*>)
39,E6,wait  (command 2189),wait (command <*>)
40,E6,wait  (command 2302),wait (command <*>)
41,E6,wait  (command 2270),wait (command <*>)
42,E6,wait  (command 2257),wait (command <*>)
43,E5,boot  (command 2257),boot (command <*>)
44,E5,boot  (command 2316),boot (command <*>)
45,E5,boot  (command 2316),boot (command <*>)
46,E6,wait  (command 2322),wait (command <*>)
47,E6,wait  (command 2354),wait (command <*>)
48,E6,wait  (command 2347),wait (command <*>)
49,E5,boot  (command 2368),boot (command <*>)
50,E5,boot  (command 2392),boot (command <*>)
51,E5,boot  (command 2406),boot (command <*>)
52,E5,boot  (command 2417),boot (command <*>)
53,E5,boot  (command 2423),boot (command <*>)
54,E6,wait  (command 2424),wait (command <*>)
55,E6,wait  (command 2449),wait (command <*>)
56,E5,boot  (command 2464),boot (command <*>)
57,E6,wait  (command 2468),wait (command <*>)
58,E5,boot  (command 2520),boot (command <*>)
59,E6,wait  (command 2517),wait (command <*>)
60,E5,boot  (command 2517),boot (command <*>)
61,E6,wait  (command 2511),wait (command <*>)
62,E6,wait  (command 2513),wait (command <*>)
63,E5,boot  (command 2514),boot (command <*>)
64,E6,wait  (command 2484),wait (command <*>)
65,E5,boot  (command 2625),boot (command <*>)
66,E6,wait  (command 2607),wait (command <*>)
67,E5,boot  (command 2616),boot (command <*>)
68,E5,boot  (command 2619),boot (command <*>)
69,E5,boot  (command 2616),boot (command <*>)
70,E5,boot  (command 2616),boot (command <*>)
71,E5,boot  (command 2602),boot (command <*>)
72,E6,wait  (command 2582),wait (command <*>)
