EventId,EventTemplate
E1,"printFreezingDisplayLogsopening app wtoken = AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 <*> t761}}}, allDrawn= false, startingDisplayed = false, startingMoved = false, isRelaunching = false"
E2,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
E3,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>"
E4,Skipping AppWindowToken{df0798e token=Token{78af589 ActivityRecord{3b04890 u0 com.tencent.qt.qtl/com.tencent.video.player.activity.PlayerActivity t761}}} -- going to hide
E5,visible is <*>
E6,<*> is <*>
E7,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>"", ws=<*>, uid=<*>, pid=<*>"
E8,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
E9,updateDimmedActivatedHideSensitive overlap:<*>
E10,getRunningAppProcesses: caller <*> does not hold <*>; limiting output
E11,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
E12,cancelAutohide
E13,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>"
E14,Destroying surface Surface(name=<*>) called by <*>: <*> <*>: <*> <*>: <*> <*>: <*> <bottom of call stack> <bottom of call stack>
E15,Destroying surface Surface(name=<*>) called by <*> <*> <*> <*> <*> <*> <*>
E16,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
E17,Screen frozen for +<*> due to <*>
E18,startAnimation <*>
E19,remove(<*>) changed bounds; rebatching
E20,"rotationForOrientationLw(orient=<*>, last=<*>); user=<*> USER_ROTATION_LOCKED"
E21,"Application requested orientation <*>, got rotation <*> which has compatible metrics"
E22,shouldBlockLocation running ...
E23,shouldBlockLocation ret:<*>
E24,"Releasing suspend blocker ""<*>""."
E25,HBM brightnessIn = <*>
E26,HBM brightnessOut = <*>
E27,"Animating brightness: target=<*>, rate=<*>"
E28,suspendAutohide
E29,interceptKeyTq keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down <*> canceled <*>
E30,"interceptKeyBeforeQueueing: key <*> , result : <*>"
E31,resumeSuspendedAutohide
E32,querySoundEffectsEnabled...
E33,"Acquiring suspend blocker ""<*>""."
