EventId,EventTemplate
E1,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
E2,Thermal pressure state: <*> Memory pressure state: <*>
E3,FA||Url||taskID[<*>] dealloc
E4,ARPT: <*>: AirPort_Brcm43xx::syncPowerState: WWEN[<*>]
E5,ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>]
E6,mDNS_DeregisterInterface: Frequent transitions for interface <*> (<*>)
E7,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: <*> Sleep, 'ExternalConnected': <*>, 'TimeRemaining': <*>,"
E8,"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>"
E9,ARPT: <*>: ARPT: Wake Reason: <*>
E10,<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>
E11,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
E12,"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs"
E13,AppleCamIn::systemWakeCall - messageType = <*>
E14,"setting hostname to ""<*>"""
E15,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E16,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
E17,[<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.
E18,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E19,AirPort: Link Down on awdl0. Reason <*> (Unspecified).
E20,"PM response took <*> ms (<*>, powerd)"
E21,"ARPT: <*>: wl0: Roamed or switched channel, reason #<*>, bssid <*>, last RSSI <*>"
E22,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
E23,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E24,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)"
E25,"network_reachability_changed : network is not reachable, netbiosd is shutting down"
E26,CCFile::captureLogRun() Exiting CCFile::captureLogRun
E27,com.apple.Addres(<*>) deny network-outbound <*>
E28,ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>
E29,AirPort: Link Up on <*>
E30,Sandbox: <*>(<*>) deny(<*>) network-outbound <*>
E31,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
E32,<*>::waitForOk2Go2Sx - retries = <*>
E33,"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>"
E34,<*>::IO80211Interface::postMessage bssid changed
E35,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
E36,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>
E37,mDNS_RegisterInterface: Frequent transitions for interface en0 (<*>)
E38,AppleCamIn::wakeEventHandlerThread
E39,"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>"
E40,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*> confidence=<*> from=(<*>)/(<*>) (<*> #<*>)
E41,en0: channel changed to <*>
